Bowler,venue,BattingTeam,Phase,Batter,Innings,winner,TotalRuns,ExtrasRuns,WicketDeliveries,Balls,Boundaries,WinLoss,battingStyles_x,bowlingStyles,longBowlingStyles,EconomyRate,StrikeRate,BoundaryPercentage,Selected,Year
GJ Maxwell,Sharjah Cricket Stadium,Kolkata Knight Riders,Powerplay,Shubman Gill,1,Kings XI Punjab,3,0,0.0,3,0,1,rhb,ob,right-arm offbreak,6.0,inf,0.0,1,2021
GJ Maxwell,Sharjah Cricket Stadium,Rajasthan Royals,MiddleOvers,R Tewatia,2,Rajasthan Royals,4,1,0.0,7,0,0,lhb,ob,right-arm offbreak,3.4285714285714284,inf,0.0,1,2021
GJ Maxwell,Sharjah Cricket Stadium,Rajasthan Royals,MiddleOvers,SV Samson,2,Rajasthan Royals,27,1,0.0,11,3,0,rhb,ob,right-arm offbreak,14.727272727272728,inf,27.27272727272727,0,2021
GJ Maxwell,Sharjah Cricket Stadium,Royal Challengers Bangalore,MiddleOvers,S Dube,1,Kings XI Punjab,4,0,0.0,4,0,1,lhb,ob,right-arm offbreak,6.0,inf,0.0,1,2021
GJ Maxwell,Sharjah Cricket Stadium,Royal Challengers Bangalore,MiddleOvers,V Kohli,1,Kings XI Punjab,6,0,0.0,6,0,1,rhb,ob,right-arm offbreak,6.0,inf,0.0,1,2021
GJ Maxwell,Sharjah Cricket Stadium,Royal Challengers Bangalore,MiddleOvers,Washington Sundar,1,Kings XI Punjab,10,0,0.0,8,1,1,lhb,ob,right-arm offbreak,7.5,inf,12.5,0,2021
GJ Maxwell,Sharjah Cricket Stadium,Royal Challengers Bangalore,Powerplay,AJ Finch,1,Kings XI Punjab,7,0,0.0,3,1,1,,ob,right-arm offbreak,14.0,inf,33.33333333333333,0,2021
GJ Maxwell,Sharjah Cricket Stadium,Royal Challengers Bangalore,Powerplay,D Padikkal,1,Kings XI Punjab,1,0,0.0,3,0,1,lhb,ob,right-arm offbreak,2.0,inf,0.0,1,2021
GJ Maxwell,"Wankhede Stadium, Mumbai",Delhi Capitals,MiddleOvers,DA Warner,2,Royal Challengers Bangalore,3,0,0.0,3,0,1,lhb,ob,right-arm offbreak,6.0,inf,0.0,1,2021
GJ Maxwell,"Wankhede Stadium, Mumbai",Delhi Capitals,MiddleOvers,MR Marsh,2,Royal Challengers Bangalore,2,0,0.0,3,0,1,rhb,ob,right-arm offbreak,4.0,inf,0.0,1,2021
GJ Maxwell,"Wankhede Stadium, Mumbai",Delhi Capitals,Powerplay,DA Warner,2,Royal Challengers Bangalore,7,0,0.0,4,1,1,lhb,ob,right-arm offbreak,10.5,inf,25.0,0,2021
GJ Maxwell,"Wankhede Stadium, Mumbai",Delhi Capitals,Powerplay,PP Shaw,2,Royal Challengers Bangalore,2,0,0.0,2,0,1,rhb,ob,right-arm offbreak,6.0,inf,0.0,1,2021
GJ Maxwell,"Wankhede Stadium, Mumbai",Gujarat Titans,MiddleOvers,DA Miller,1,Royal Challengers Bangalore,16,1,0.0,7,2,1,lhb,ob,right-arm offbreak,13.714285714285714,inf,28.57142857142857,0,2021
GJ Maxwell,"Wankhede Stadium, Mumbai",Gujarat Titans,MiddleOvers,HH Pandya,1,Royal Challengers Bangalore,10,0,0.0,6,1,1,rhb,ob,right-arm offbreak,10.0,inf,16.666666666666664,0,2021
GJ Maxwell,"Wankhede Stadium, Mumbai",Gujarat Titans,Powerplay,HH Pandya,1,Royal Challengers Bangalore,0,0,0.0,4,0,1,rhb,ob,right-arm offbreak,0.0,inf,0.0,1,2021
GJ Maxwell,"Wankhede Stadium, Mumbai",Gujarat Titans,Powerplay,MS Wade,1,Royal Challengers Bangalore,1,0,1.0,4,0,1,lhb,ob,right-arm offbreak,1.5,4.0,0.0,1,2021
GJ Maxwell,"Wankhede Stadium, Mumbai",Gujarat Titans,Powerplay,WP Saha,1,Royal Challengers Bangalore,1,0,0.0,4,0,1,rhb,ob,right-arm offbreak,1.5,inf,0.0,1,2021
GJ Maxwell,"Wankhede Stadium, Mumbai",Mumbai Indians,Powerplay,Ishan Kishan,2,Mumbai Indians,16,0,0.0,5,3,0,lhb,ob,right-arm offbreak,19.2,inf,60.0,0,2021
GJ Maxwell,"Wankhede Stadium, Mumbai",Mumbai Indians,Powerplay,RG Sharma,2,Mumbai Indians,1,0,0.0,1,0,0,rhb,ob,right-arm offbreak,6.0,inf,0.0,1,2021
GJ Maxwell,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad,Powerplay,AK Markram,2,Royal Challengers Bangalore,11,0,0.0,6,2,1,rhb,ob,right-arm offbreak,11.0,inf,33.33333333333333,0,2021
GJ Maxwell,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad,Powerplay,Abhishek Sharma,2,Royal Challengers Bangalore,0,0,1.0,3,0,1,lhb,ob,right-arm offbreak,0.0,3.0,0.0,1,2021
GJ Maxwell,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad,Powerplay,RA Tripathi,2,Royal Challengers Bangalore,2,0,0.0,3,0,1,rhb,ob,right-arm offbreak,4.0,inf,0.0,1,2021
Gulbadin Naib,"Arun Jaitley Stadium, Delhi",Lucknow Super Giants,MiddleOvers,KH Pandya,2,Delhi Capitals,1,0,0.0,1,0,1,lhb,,,6.0,inf,0.0,1,2021
Gulbadin Naib,"Arun Jaitley Stadium, Delhi",Lucknow Super Giants,MiddleOvers,N Pooran,2,Delhi Capitals,11,0,0.0,5,2,1,lhb,,,13.2,inf,40.0,0,2021
Gurnoor Brar,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Lucknow Super Giants,MiddleOvers,A Badoni,1,Lucknow Super Giants,13,2,0.0,5,2,0,rhb,,,15.6,inf,40.0,0,2021
Gurnoor Brar,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Lucknow Super Giants,MiddleOvers,MP Stoinis,1,Lucknow Super Giants,11,0,0.0,3,2,0,rhb,,,22.0,inf,66.66666666666666,0,2021
Gurnoor Brar,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Lucknow Super Giants,Powerplay,KL Rahul,1,Lucknow Super Giants,6,0,0.0,7,1,0,rhb,,,5.142857142857142,inf,14.285714285714285,1,2021
Gurnoor Brar,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Lucknow Super Giants,Powerplay,KR Mayers,1,Lucknow Super Giants,12,1,0.0,6,2,0,lhb,,,12.0,inf,33.33333333333333,0,2021
H Sharma,"M Chinnaswamy Stadium, Bengaluru",Gujarat Titans,MiddleOvers,Shubman Gill,2,Gujarat Titans,18,0,0.0,7,3,0,rhb,lb,legbreak,15.428571428571429,inf,42.85714285714285,0,2021
H Sharma,"M Chinnaswamy Stadium, Bengaluru",Gujarat Titans,MiddleOvers,V Shankar,2,Gujarat Titans,7,1,0.0,5,1,0,rhb,lb,legbreak,8.4,inf,20.0,0,2021
H Sharma,"M Chinnaswamy Stadium, Bengaluru",Gujarat Titans,Powerplay,Shubman Gill,2,Gujarat Titans,2,0,0.0,2,0,0,rhb,lb,legbreak,6.0,inf,0.0,1,2021
H Sharma,"M Chinnaswamy Stadium, Bengaluru",Gujarat Titans,Powerplay,V Shankar,2,Gujarat Titans,6,4,0.0,4,1,0,rhb,lb,legbreak,9.0,inf,25.0,0,2021
H Sharma,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,MiddleOvers,JC Buttler,2,Rajasthan Royals,11,0,0.0,5,1,0,rhb,lb,legbreak,13.2,inf,20.0,0,2021
H Sharma,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,MiddleOvers,SV Samson,2,Rajasthan Royals,18,0,0.0,7,3,0,rhb,lb,legbreak,15.428571428571429,inf,42.85714285714285,0,2021
HH Pandya,"Arun Jaitley Stadium, Delhi",Delhi Capitals,MiddleOvers,Abishek Porel,1,Gujarat Titans,2,0,0.0,2,0,1,lhb,rmf,right-arm medium-fast,6.0,inf,0.0,1,2021
HH Pandya,"Arun Jaitley Stadium, Delhi",Delhi Capitals,MiddleOvers,Abishek Porel,2,Mumbai Indians,3,0,0.0,4,0,1,lhb,rmf,right-arm medium-fast,4.5,inf,0.0,1,2021
HH Pandya,"Arun Jaitley Stadium, Delhi",Delhi Capitals,MiddleOvers,DA Warner,1,Gujarat Titans,2,0,0.0,2,0,1,lhb,rmf,right-arm medium-fast,6.0,inf,0.0,1,2021
HH Pandya,"Arun Jaitley Stadium, Delhi",Delhi Capitals,MiddleOvers,KK Nair,2,Mumbai Indians,18,0,0.0,8,3,1,,rmf,right-arm medium-fast,13.5,inf,37.5,0,2021
HH Pandya,"Arun Jaitley Stadium, Delhi",Delhi Capitals,MiddleOvers,SN Khan,1,Gujarat Titans,8,0,0.0,8,1,1,,rmf,right-arm medium-fast,6.0,inf,12.5,1,2021
HH Pandya,"Arun Jaitley Stadium, Delhi",Delhi Capitals,Powerplay,Abishek Porel,1,Delhi Capitals,15,0,0.0,5,3,0,lhb,rmf,right-arm medium-fast,18.0,inf,60.0,0,2021
HH Pandya,"Arun Jaitley Stadium, Delhi",Delhi Capitals,Powerplay,DA Warner,1,Gujarat Titans,5,0,0.0,3,1,1,lhb,rmf,right-arm medium-fast,10.0,inf,33.33333333333333,0,2021
HH Pandya,"Arun Jaitley Stadium, Delhi",Delhi Capitals,Powerplay,J Fraser-McGurk,1,Delhi Capitals,26,0,0.0,7,5,0,rhb,rmf,right-arm medium-fast,22.285714285714285,inf,71.42857142857143,0,2021
HH Pandya,"Arun Jaitley Stadium, Delhi",Delhi Capitals,Powerplay,SN Khan,1,Gujarat Titans,5,4,0.0,3,1,1,,rmf,right-arm medium-fast,10.0,inf,33.33333333333333,0,2021
HH Pandya,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,DeathOvers,A Badoni,2,Lucknow Super Giants,1,0,0.0,1,0,0,rhb,rmf,right-arm medium-fast,6.0,inf,0.0,1,2021
HH Pandya,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,DeathOvers,AK Markram,1,Lucknow Super Giants,3,1,1.0,4,0,0,rhb,rmf,right-arm medium-fast,4.5,4.0,0.0,1,2021
HH Pandya,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,DeathOvers,Abdul Samad,1,Lucknow Super Giants,4,0,0.0,1,1,0,rhb,rmf,right-arm medium-fast,24.0,inf,75.05000000000109,0,2021
HH Pandya,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,DeathOvers,Akash Deep,1,Lucknow Super Giants,0,0,1.0,1,0,0,rhb,rmf,right-arm medium-fast,0.0,1.0,0.0,1,2021
HH Pandya,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,DeathOvers,Avesh Khan,1,Lucknow Super Giants,3,1,0.0,2,0,0,rhb,rmf,right-arm medium-fast,9.0,inf,0.0,0,2021
HH Pandya,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,DeathOvers,DA Miller,1,Lucknow Super Giants,14,0,1.0,6,2,0,lhb,rmf,right-arm medium-fast,14.0,6.0,33.33333333333333,1,2021
HH Pandya,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,DeathOvers,KH Pandya,2,Lucknow Super Giants,1,0,0.0,1,0,0,lhb,rmf,right-arm medium-fast,6.0,inf,0.0,1,2021
HH Pandya,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,DeathOvers,N Pooran,2,Lucknow Super Giants,8,1,0.0,5,1,0,lhb,rmf,right-arm medium-fast,9.6,inf,20.0,0,2021
HH Pandya,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,MiddleOvers,A Badoni,1,Lucknow Super Giants,1,1,0.0,3,0,0,rhb,rmf,right-arm medium-fast,2.0,inf,0.0,1,2021
HH Pandya,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,MiddleOvers,AK Markram,1,Lucknow Super Giants,9,1,0.0,6,1,0,rhb,rmf,right-arm medium-fast,9.0,inf,16.666666666666664,0,2021
HH Pandya,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,MiddleOvers,DJ Hooda,2,Lucknow Super Giants,8,0,1.0,8,1,0,rhb,rmf,right-arm medium-fast,6.0,8.0,12.5,1,2021
HH Pandya,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,MiddleOvers,KH Pandya,2,Gujarat Titans,5,0,0.0,4,1,1,lhb,rmf,right-arm medium-fast,7.5,inf,25.0,0,2021
HH Pandya,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,MiddleOvers,KL Rahul,2,Gujarat Titans,2,0,0.0,2,0,1,rhb,rmf,right-arm medium-fast,6.0,inf,0.0,1,2021
HH Pandya,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,MiddleOvers,KL Rahul,2,Lucknow Super Giants,2,0,1.0,2,0,0,rhb,rmf,right-arm medium-fast,6.0,2.0,0.0,1,2021
HH Pandya,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,MiddleOvers,MP Stoinis,2,Lucknow Super Giants,4,0,0.0,6,0,0,rhb,rmf,right-arm medium-fast,4.0,inf,0.0,1,2021
HH Pandya,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,MiddleOvers,N Pooran,1,Lucknow Super Giants,1,0,1.0,2,0,0,lhb,rmf,right-arm medium-fast,3.0,2.0,0.0,1,2021
HH Pandya,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,MiddleOvers,N Pooran,2,Lucknow Super Giants,2,0,0.0,2,0,0,lhb,rmf,right-arm medium-fast,6.0,inf,0.0,1,2021
HH Pandya,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,MiddleOvers,RR Pant,1,Lucknow Super Giants,1,0,1.0,3,0,0,lhb,rmf,right-arm medium-fast,2.0,3.0,0.0,1,2021
HH Pandya,"Brabourne Stadium, Mumbai",Punjab Kings,DeathOvers,Arshdeep Singh,1,Gujarat Titans,4,0,0.0,2,0,1,lhb,rmf,right-arm medium-fast,12.0,inf,0.0,0,2021
HH Pandya,"Brabourne Stadium, Mumbai",Punjab Kings,DeathOvers,RD Chahar,1,Gujarat Titans,12,0,0.0,4,2,1,rhb,rmf,right-arm medium-fast,18.0,inf,50.0,0,2021
HH Pandya,"Brabourne Stadium, Mumbai",Punjab Kings,MiddleOvers,JM Sharma,1,Gujarat Titans,7,0,0.0,3,1,1,rhb,rmf,right-arm medium-fast,14.0,inf,33.33333333333333,0,2021
HH Pandya,"Brabourne Stadium, Mumbai",Punjab Kings,MiddleOvers,LS Livingstone,1,Gujarat Titans,3,1,0.0,4,0,1,rhb,rmf,right-arm medium-fast,4.5,inf,0.0,1,2021
HH Pandya,"Brabourne Stadium, Mumbai",Punjab Kings,Powerplay,JM Bairstow,1,Gujarat Titans,4,0,0.0,3,1,1,rhb,rmf,right-arm medium-fast,8.0,inf,33.33333333333333,0,2021
HH Pandya,"Brabourne Stadium, Mumbai",Punjab Kings,Powerplay,MA Agarwal,1,Gujarat Titans,1,1,1.0,3,0,1,rhb,rmf,right-arm medium-fast,2.0,3.0,0.0,1,2021
HH Pandya,"Brabourne Stadium, Mumbai",Punjab Kings,Powerplay,S Dhawan,1,Gujarat Titans,6,0,0.0,6,1,1,lhb,rmf,right-arm medium-fast,6.0,inf,16.666666666666664,1,2021
HH Pandya,"Dr DY Patil Sports Academy, Mumbai",Rajasthan Royals,DeathOvers,JDS Neesham,2,Gujarat Titans,2,0,1.0,2,0,1,,rmf,right-arm medium-fast,6.0,2.0,0.0,1,2021
HH Pandya,"Dr DY Patil Sports Academy, Mumbai",Rajasthan Royals,DeathOvers,YS Chahal,2,Gujarat Titans,1,0,0.0,1,0,1,rhb,rmf,right-arm medium-fast,6.0,inf,0.0,1,2021
HH Pandya,"Dr DY Patil Sports Academy, Mumbai",Rajasthan Royals,MiddleOvers,HE van der Dussen,2,Gujarat Titans,5,1,0.0,4,0,1,,rmf,right-arm medium-fast,7.5,inf,0.0,0,2021
HH Pandya,"Dr DY Patil Sports Academy, Mumbai",Rajasthan Royals,MiddleOvers,R Parag,2,Gujarat Titans,1,0,0.0,3,0,1,rhb,rmf,right-arm medium-fast,2.0,inf,0.0,1,2021
HH Pandya,"Dr DY Patil Sports Academy, Mumbai",Rajasthan Royals,MiddleOvers,SO Hetmyer,2,Gujarat Titans,9,1,0.0,7,1,1,lhb,rmf,right-arm medium-fast,7.7142857142857135,inf,14.285714285714285,0,2021
HH Pandya,"Dr DY Patil Sports Academy, Mumbai",Sunrisers Hyderabad,DeathOvers,AK Markram,2,Sunrisers Hyderabad,3,0,0.0,3,0,0,rhb,rmf,right-arm medium-fast,6.0,inf,0.0,1,2021
HH Pandya,"Dr DY Patil Sports Academy, Mumbai",Sunrisers Hyderabad,DeathOvers,KS Williamson,2,Sunrisers Hyderabad,0,0,1.0,1,0,0,rhb,rmf,right-arm medium-fast,0.0,1.0,0.0,1,2021
HH Pandya,"Dr DY Patil Sports Academy, Mumbai",Sunrisers Hyderabad,DeathOvers,N Pooran,2,Sunrisers Hyderabad,3,0,0.0,2,0,0,lhb,rmf,right-arm medium-fast,9.0,inf,0.0,0,2021
HH Pandya,"Dr DY Patil Sports Academy, Mumbai",Sunrisers Hyderabad,MiddleOvers,KS Williamson,2,Sunrisers Hyderabad,15,0,0.0,5,2,0,rhb,rmf,right-arm medium-fast,18.0,inf,40.0,0,2021
HH Pandya,"Dr DY Patil Sports Academy, Mumbai",Sunrisers Hyderabad,MiddleOvers,RA Tripathi,2,Sunrisers Hyderabad,1,0,0.0,1,0,0,rhb,rmf,right-arm medium-fast,6.0,inf,0.0,1,2021
HH Pandya,"Dr DY Patil Sports Academy, Mumbai",Sunrisers Hyderabad,Powerplay,Abhishek Sharma,2,Sunrisers Hyderabad,2,0,0.0,4,0,0,lhb,rmf,right-arm medium-fast,3.0,inf,0.0,1,2021
HH Pandya,"Dr DY Patil Sports Academy, Mumbai",Sunrisers Hyderabad,Powerplay,KS Williamson,2,Sunrisers Hyderabad,3,0,0.0,8,0,0,rhb,rmf,right-arm medium-fast,2.25,inf,0.0,1,2021
HH Pandya,"Eden Gardens, Kolkata",Kolkata Knight Riders,MiddleOvers,N Rana,1,Kolkata Knight Riders,11,0,0.0,4,2,0,lhb,rmf,right-arm medium-fast,16.5,inf,50.0,0,2021
HH Pandya,"Eden Gardens, Kolkata",Kolkata Knight Riders,MiddleOvers,RK Singh,1,Gujarat Titans,1,0,0.0,4,0,1,lhb,rmf,right-arm medium-fast,1.5,inf,0.0,1,2021
HH Pandya,"Eden Gardens, Kolkata",Kolkata Knight Riders,MiddleOvers,RK Singh,1,Kolkata Knight Riders,8,0,0.0,4,1,0,lhb,rmf,right-arm medium-fast,12.0,inf,25.0,0,2021
HH Pandya,"Eden Gardens, Kolkata",Kolkata Knight Riders,MiddleOvers,Rahmanullah Gurbaz,1,Gujarat Titans,7,0,0.0,2,1,1,rhb,rmf,right-arm medium-fast,21.0,inf,50.0,0,2021
HH Pandya,"Eden Gardens, Kolkata",Kolkata Knight Riders,MiddleOvers,Ramandeep Singh,1,Kolkata Knight Riders,3,0,0.0,2,0,0,rhb,rmf,right-arm medium-fast,9.0,inf,0.0,0,2021
HH Pandya,"Eden Gardens, Kolkata",Kolkata Knight Riders,MiddleOvers,VR Iyer,1,Kolkata Knight Riders,5,0,0.0,2,1,0,lhb,rmf,right-arm medium-fast,15.0,inf,50.0,0,2021
HH Pandya,"Eden Gardens, Kolkata",Kolkata Knight Riders,Powerplay,N Jagadeesan,1,Gujarat Titans,13,1,0.0,7,3,1,,rmf,right-arm medium-fast,11.142857142857142,inf,42.85714285714285,0,2021
HH Pandya,"Eden Gardens, Kolkata",Kolkata Knight Riders,Powerplay,N Rana,1,Kolkata Knight Riders,2,2,0.0,2,0,0,lhb,rmf,right-arm medium-fast,6.0,inf,0.0,1,2021
HH Pandya,"Eden Gardens, Kolkata",Kolkata Knight Riders,Powerplay,Rahmanullah Gurbaz,1,Gujarat Titans,13,0,0.0,6,2,1,rhb,rmf,right-arm medium-fast,13.0,inf,33.33333333333333,0,2021
HH Pandya,"Eden Gardens, Kolkata",Kolkata Knight Riders,Powerplay,VR Iyer,1,Kolkata Knight Riders,5,0,0.0,4,1,0,lhb,rmf,right-arm medium-fast,7.5,inf,25.0,0,2021
HH Pandya,"Eden Gardens, Kolkata",Rajasthan Royals,MiddleOvers,D Padikkal,1,Gujarat Titans,3,1,1.0,6,0,1,lhb,rmf,right-arm medium-fast,3.0,6.0,0.0,1,2021
HH Pandya,"Eden Gardens, Kolkata",Rajasthan Royals,MiddleOvers,JC Buttler,1,Gujarat Titans,10,0,0.0,6,1,1,rhb,rmf,right-arm medium-fast,10.0,inf,16.666666666666664,0,2021
HH Pandya,"Eden Gardens, Kolkata",Rajasthan Royals,MiddleOvers,SO Hetmyer,1,Gujarat Titans,1,0,0.0,1,0,1,lhb,rmf,right-arm medium-fast,6.0,inf,0.0,1,2021
HH Pandya,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Punjab Kings,DeathOvers,Harpreet Brar,2,Mumbai Indians,4,0,1.0,4,0,1,lhb,rmf,right-arm medium-fast,6.0,4.0,0.0,1,2021
HH Pandya,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Punjab Kings,DeathOvers,K Rabada,2,Mumbai Indians,7,0,0.0,2,1,1,lhb,rmf,right-arm medium-fast,21.0,inf,50.0,0,2021
HH Pandya,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Punjab Kings,MiddleOvers,Ashutosh Sharma,2,Mumbai Indians,8,0,0.0,3,1,1,,rmf,right-arm medium-fast,16.0,inf,33.33333333333333,0,2021
HH Pandya,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Punjab Kings,MiddleOvers,JM Sharma,2,Mumbai Indians,7,1,0.0,6,1,1,rhb,rmf,right-arm medium-fast,7.0,inf,16.666666666666664,0,2021
HH Pandya,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Punjab Kings,MiddleOvers,Shashank Singh,2,Mumbai Indians,6,2,0.0,6,0,1,rhb,rmf,right-arm medium-fast,6.0,inf,0.0,1,2021
HH Pandya,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Punjab Kings,Powerplay,Harpreet Singh,2,Mumbai Indians,0,0,0.0,4,0,1,lhb,rmf,right-arm medium-fast,0.0,inf,0.0,1,2021
HH Pandya,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Punjab Kings,Powerplay,Shashank Singh,2,Mumbai Indians,1,0,0.0,2,0,1,rhb,rmf,right-arm medium-fast,3.0,inf,0.0,1,2021
HH Pandya,"Maharashtra Cricket Association Stadium, Pune",Delhi Capitals,DeathOvers,Kuldeep Yadav,2,Gujarat Titans,2,0,0.0,4,0,1,lhb,rmf,right-arm medium-fast,3.0,inf,0.0,1,2021
HH Pandya,"Maharashtra Cricket Association Stadium, Pune",Delhi Capitals,DeathOvers,Mustafizur Rahman,2,Gujarat Titans,1,0,0.0,2,0,1,lhb,rmf,right-arm medium-fast,3.0,inf,0.0,1,2021
HH Pandya,"Maharashtra Cricket Association Stadium, Pune",Delhi Capitals,MiddleOvers,Lalit Yadav,2,Gujarat Titans,5,0,0.0,4,0,1,rhb,rmf,right-arm medium-fast,7.5,inf,0.0,0,2021
HH Pandya,"Maharashtra Cricket Association Stadium, Pune",Delhi Capitals,MiddleOvers,RR Pant,2,Gujarat Titans,2,1,0.0,2,0,1,lhb,rmf,right-arm medium-fast,6.0,inf,0.0,1,2021
HH Pandya,"Maharashtra Cricket Association Stadium, Pune",Delhi Capitals,Powerplay,Mandeep Singh,2,Gujarat Titans,10,1,0.0,8,2,1,,rmf,right-arm medium-fast,7.5,inf,25.0,0,2021
HH Pandya,"Maharashtra Cricket Association Stadium, Pune",Delhi Capitals,Powerplay,PP Shaw,2,Gujarat Titans,4,0,0.0,3,0,1,rhb,rmf,right-arm medium-fast,8.0,inf,0.0,0,2021
HH Pandya,"Maharashtra Cricket Association Stadium, Pune",Delhi Capitals,Powerplay,TL Seifert,2,Gujarat Titans,0,0,1.0,1,0,1,,rmf,right-arm medium-fast,0.0,1.0,0.0,1,2021
HH Pandya,"Maharashtra Cricket Association Stadium, Pune",Lucknow Super Giants,Powerplay,KL Rahul,2,Gujarat Titans,5,0,0.0,2,1,1,rhb,rmf,right-arm medium-fast,15.0,inf,50.0,0,2021
HH Pandya,"Maharashtra Cricket Association Stadium, Pune",Lucknow Super Giants,Powerplay,Q de Kock,2,Gujarat Titans,3,0,0.0,4,0,1,lhb,rmf,right-arm medium-fast,4.5,inf,0.0,1,2021
HH Pandya,"Narendra Modi Stadium, Ahmedabad",Chennai Super Kings,MiddleOvers,RD Gaikwad,1,Gujarat Titans,2,0,0.0,3,0,1,rhb,rmf,right-arm medium-fast,4.0,inf,0.0,1,2021
HH Pandya,"Narendra Modi Stadium, Ahmedabad",Chennai Super Kings,MiddleOvers,S Dube,1,Gujarat Titans,6,4,0.0,3,1,1,lhb,rmf,right-arm medium-fast,12.0,inf,33.33333333333333,0,2021
HH Pandya,"Narendra Modi Stadium, Ahmedabad",Chennai Super Kings,Powerplay,BA Stokes,1,Gujarat Titans,1,0,0.0,2,0,1,,rmf,right-arm medium-fast,3.0,inf,0.0,1,2021
HH Pandya,"Narendra Modi Stadium, Ahmedabad",Chennai Super Kings,Powerplay,DP Conway,1,Gujarat Titans,1,0,0.0,1,0,1,lhb,rmf,right-arm medium-fast,6.0,inf,0.0,1,2021
HH Pandya,"Narendra Modi Stadium, Ahmedabad",Chennai Super Kings,Powerplay,DP Conway,2,Chennai Super Kings,13,1,0.0,6,2,0,lhb,rmf,right-arm medium-fast,13.0,inf,33.33333333333333,0,2021
HH Pandya,"Narendra Modi Stadium, Ahmedabad",Chennai Super Kings,Powerplay,RD Gaikwad,1,Gujarat Titans,22,0,0.0,9,4,1,rhb,rmf,right-arm medium-fast,14.666666666666666,inf,44.44444444444444,0,2021
HH Pandya,"Narendra Modi Stadium, Ahmedabad",Chennai Super Kings,Powerplay,RD Gaikwad,2,Chennai Super Kings,1,0,0.0,1,0,0,rhb,rmf,right-arm medium-fast,6.0,inf,0.0,1,2021
HH Pandya,"Narendra Modi Stadium, Ahmedabad",Delhi Capitals,Powerplay,PK Garg,1,Delhi Capitals,2,1,0.0,3,0,0,,rmf,right-arm medium-fast,4.0,inf,0.0,1,2021
HH Pandya,"Narendra Modi Stadium, Ahmedabad",Delhi Capitals,Powerplay,RR Rossouw,1,Delhi Capitals,8,0,0.0,4,2,0,lhb,rmf,right-arm medium-fast,12.0,inf,50.0,0,2021
HH Pandya,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,MiddleOvers,B Sai Sudharsan,1,Gujarat Titans,11,0,0.0,7,1,0,lhb,rmf,right-arm medium-fast,9.428571428571429,inf,14.285714285714285,0,2021
